2026-06-29 14:23:05,873 | [META-RNW] | INFO | __main__ | Run ID: 20260629_142305_meta_renewed | dropout=0.50 | patience=40 | lr=1e-04 | wd=1e-02
2026-06-29 14:23:05,874 | [META-RNW] | INFO | __main__ | Log file: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/logs/run_20260629_142305_meta_renewed.log
2026-06-29 14:33:33,906 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [044/500] T-Acc:  77.3%  V-Acc:  70.0%  V-AUROC: 0.6400  LR: 1.00e-06
2026-06-29 14:33:34,370 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [045/500] T-Acc:  81.8%  V-Acc:  70.0%  V-AUROC: 0.6400  LR: 1.00e-06
2026-06-29 14:33:34,810 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [046/500] T-Acc:  72.7%  V-Acc:  70.0%  V-AUROC: 0.6400  LR: 1.00e-06
2026-06-29 14:33:35,243 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [047/500] T-Acc:  81.8%  V-Acc:  70.0%  V-AUROC: 0.6400  LR: 1.00e-06
2026-06-29 14:33:35,672 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [048/500] T-Acc:  63.6%  V-Acc:  70.0%  V-AUROC: 0.6400  LR: 1.00e-06
2026-06-29 14:33:36,037 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [049/500] T-Acc:  77.3%  V-Acc:  70.0%  V-AUROC: 0.6400  LR: 1.00e-06
2026-06-29 14:33:36,039 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Early stop — best AUROC 0.8000 at epoch 9 (no improvement for 40 epochs)
2026-06-29 14:33:36,039 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Done. Best AUROC: 0.8000 (epoch 9)
2026-06-29 14:33:36,143 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | -> Fold 26 Result | Acc=0.700 Sens=0.800 Spec=0.600 AUROC=0.640 (Fixed Threshold: 0.5)
2026-06-29 14:33:36,159 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | === Fold 27/30 | train: 22 subj | test: 10 subj ===
2026-06-29 14:33:36,172 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Device: cuda | max_epochs=500 | batch=8 | es_patience=40 | lr=1e-04 | wd=1e-02
2026-06-29 14:33:36,173 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | CE weights — HC: 0.846  MCI: 1.222
2026-06-29 14:33:36,650 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [001/500] T-Acc:  40.9%  V-Acc:  90.0%  V-AUROC: 0.7778  LR: 2.00e-05
2026-06-29 14:33:36,752 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_26_best.pth
2026-06-29 14:33:37,171 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [002/500] T-Acc:  50.0%  V-Acc:  90.0%  V-AUROC: 0.8889  LR: 4.00e-05
2026-06-29 14:33:37,294 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_26_best.pth
2026-06-29 14:33:37,752 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [003/500] T-Acc:  59.1%  V-Acc:  20.0%  V-AUROC: 1.0000  LR: 6.00e-05
2026-06-29 14:33:37,863 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_26_best.pth
2026-06-29 14:33:38,300 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [004/500] T-Acc:  77.3%  V-Acc:  10.0%  V-AUROC: 0.8889  LR: 8.00e-05
2026-06-29 14:33:38,718 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [005/500] T-Acc:  77.3%  V-Acc:  30.0%  V-AUROC: 0.7778  LR: 1.00e-04
2026-06-29 14:33:39,194 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [006/500] T-Acc:  40.9%  V-Acc:  80.0%  V-AUROC: 0.7778  LR: 1.00e-04
2026-06-29 14:33:39,608 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [007/500] T-Acc:  59.1%  V-Acc:  80.0%  V-AUROC: 0.8889  LR: 1.00e-04
2026-06-29 14:33:40,007 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [008/500] T-Acc:  59.1%  V-Acc:  50.0%  V-AUROC: 1.0000  LR: 1.00e-04
2026-06-29 14:33:40,402 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [009/500] T-Acc:  54.5%  V-Acc:  50.0%  V-AUROC: 1.0000  LR: 1.00e-04
2026-06-29 14:33:40,802 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [010/500] T-Acc:  50.0%  V-Acc:  40.0%  V-AUROC: 1.0000  LR: 1.00e-04
2026-06-29 14:33:41,225 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [011/500] T-Acc:  54.5%  V-Acc:  50.0%  V-AUROC: 1.0000  LR: 1.00e-04
2026-06-29 14:33:41,677 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [012/500] T-Acc:  68.2%  V-Acc:  50.0%  V-AUROC: 1.0000  LR: 1.00e-04
2026-06-29 14:33:42,136 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [013/500] T-Acc:  72.7%  V-Acc:  50.0%  V-AUROC: 1.0000  LR: 1.00e-04
2026-06-29 14:33:42,561 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [014/500] T-Acc:  72.7%  V-Acc:  60.0%  V-AUROC: 1.0000  LR: 1.00e-04
2026-06-29 14:33:42,997 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [015/500] T-Acc:  81.8%  V-Acc:  50.0%  V-AUROC: 1.0000  LR: 1.00e-04
2026-06-29 14:33:43,427 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [016/500] T-Acc:  90.9%  V-Acc:  40.0%  V-AUROC: 1.0000  LR: 1.00e-04
2026-06-29 14:33:43,869 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [017/500] T-Acc:  90.9%  V-Acc:  50.0%  V-AUROC: 0.8889  LR: 1.00e-04
2026-06-29 14:33:44,281 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [018/500] T-Acc:  86.4%  V-Acc:  60.0%  V-AUROC: 0.7778  LR: 1.00e-04
2026-06-29 14:33:44,713 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [019/500] T-Acc:  86.4%  V-Acc:  60.0%  V-AUROC: 0.7778  LR: 1.00e-04
2026-06-29 14:33:45,121 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [020/500] T-Acc:  90.9%  V-Acc:  60.0%  V-AUROC: 0.7778  LR: 2.00e-05
2026-06-29 14:33:45,531 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [021/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.7778  LR: 2.00e-05
2026-06-29 14:33:46,013 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [022/500] T-Acc:  95.5%  V-Acc:  40.0%  V-AUROC: 0.7778  LR: 2.00e-05
2026-06-29 14:33:46,431 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [023/500] T-Acc: 100.0%  V-Acc:  40.0%  V-AUROC: 1.0000  LR: 2.00e-05
2026-06-29 14:33:46,879 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [024/500] T-Acc:  90.9%  V-Acc:  40.0%  V-AUROC: 0.8889  LR: 2.00e-05
2026-06-29 14:33:47,307 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [025/500] T-Acc:  90.9%  V-Acc:  40.0%  V-AUROC: 0.8889  LR: 2.00e-05
2026-06-29 14:33:47,700 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [026/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.7778  LR: 2.00e-05
2026-06-29 14:33:48,121 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [027/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.8889  LR: 2.00e-05
2026-06-29 14:33:48,553 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [028/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.8889  LR: 2.00e-05
2026-06-29 14:33:48,961 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [029/500] T-Acc: 100.0%  V-Acc:  60.0%  V-AUROC: 0.8889  LR: 2.00e-05
2026-06-29 14:33:49,390 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [030/500] T-Acc:  95.5%  V-Acc:  60.0%  V-AUROC: 0.8889  LR: 2.00e-05
2026-06-29 14:33:49,763 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [031/500] T-Acc: 100.0%  V-Acc:  60.0%  V-AUROC: 0.8889  LR: 4.00e-06
2026-06-29 14:33:50,161 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [032/500] T-Acc: 100.0%  V-Acc:  60.0%  V-AUROC: 0.8889  LR: 4.00e-06
2026-06-29 14:33:50,566 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [033/500] T-Acc:  95.5%  V-Acc:  60.0%  V-AUROC: 0.8889  LR: 4.00e-06
2026-06-29 14:33:50,979 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [034/500] T-Acc: 100.0%  V-Acc:  60.0%  V-AUROC: 0.8889  LR: 4.00e-06
2026-06-29 14:33:51,428 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [035/500] T-Acc: 100.0%  V-Acc:  60.0%  V-AUROC: 0.8889  LR: 4.00e-06
2026-06-29 14:33:51,837 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [036/500] T-Acc: 100.0%  V-Acc:  60.0%  V-AUROC: 0.8889  LR: 4.00e-06
2026-06-29 14:33:52,262 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [037/500] T-Acc:  95.5%  V-Acc:  60.0%  V-AUROC: 0.8889  LR: 4.00e-06
2026-06-29 14:33:52,706 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [038/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.8889  LR: 4.00e-06
2026-06-29 14:33:53,146 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [039/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.8889  LR: 4.00e-06
2026-06-29 14:33:53,588 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [040/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.8889  LR: 4.00e-06
2026-06-29 14:33:54,017 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [041/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.8889  LR: 4.00e-06
2026-06-29 14:33:54,425 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [042/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.8889  LR: 1.00e-06
2026-06-29 14:33:54,851 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [043/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.8889  LR: 1.00e-06
2026-06-29 14:33:54,852 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Early stop — best AUROC 1.0000 at epoch 3 (no improvement for 40 epochs)
2026-06-29 14:33:54,852 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Done. Best AUROC: 1.0000 (epoch 3)
2026-06-29 14:33:54,959 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | -> Fold 27 Result | Acc=0.500 Sens=0.444 Spec=1.000 AUROC=0.889 (Fixed Threshold: 0.5)
2026-06-29 14:33:54,979 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | === Fold 28/30 | train: 22 subj | test: 10 subj ===
2026-06-29 14:33:54,993 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Device: cuda | max_epochs=500 | batch=8 | es_patience=40 | lr=1e-04 | wd=1e-02
2026-06-29 14:33:54,994 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | CE weights — HC: 1.375  MCI: 0.786
2026-06-29 14:33:55,426 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [001/500] T-Acc:  68.2%  V-Acc:  40.0%  V-AUROC: 0.5417  LR: 2.00e-05
2026-06-29 14:33:55,530 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_27_best.pth
2026-06-29 14:33:55,981 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [002/500] T-Acc:  50.0%  V-Acc:  40.0%  V-AUROC: 0.5000  LR: 4.00e-05
2026-06-29 14:33:56,412 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [003/500] T-Acc:  50.0%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 6.00e-05
2026-06-29 14:33:56,872 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [004/500] T-Acc:  59.1%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 8.00e-05
2026-06-29 14:33:57,347 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [005/500] T-Acc:  59.1%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:33:57,815 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [006/500] T-Acc:  63.6%  V-Acc:  60.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:33:58,299 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [007/500] T-Acc:  50.0%  V-Acc:  40.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:33:58,738 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [008/500] T-Acc:  50.0%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:33:59,219 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [009/500] T-Acc:  63.6%  V-Acc:  40.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:33:59,681 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [010/500] T-Acc:  77.3%  V-Acc:  40.0%  V-AUROC: 0.5833  LR: 1.00e-04
2026-06-29 14:33:59,804 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_27_best.pth
2026-06-29 14:34:00,236 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [011/500] T-Acc:  63.6%  V-Acc:  50.0%  V-AUROC: 0.4583  LR: 1.00e-04
2026-06-29 14:34:00,674 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [012/500] T-Acc:  72.7%  V-Acc:  60.0%  V-AUROC: 0.4583  LR: 1.00e-04
2026-06-29 14:34:01,170 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [013/500] T-Acc:  59.1%  V-Acc:  60.0%  V-AUROC: 0.4583  LR: 1.00e-04
2026-06-29 14:34:01,585 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [014/500] T-Acc:  54.5%  V-Acc:  40.0%  V-AUROC: 0.5417  LR: 1.00e-04
2026-06-29 14:34:02,001 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [015/500] T-Acc:  77.3%  V-Acc:  40.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:34:02,455 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [016/500] T-Acc:  81.8%  V-Acc:  40.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:34:02,834 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [017/500] T-Acc:  86.4%  V-Acc:  50.0%  V-AUROC: 0.4583  LR: 1.00e-04
2026-06-29 14:34:03,256 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [018/500] T-Acc:  90.9%  V-Acc:  50.0%  V-AUROC: 0.4583  LR: 1.00e-04
2026-06-29 14:34:03,706 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [019/500] T-Acc:  81.8%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:34:04,155 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [020/500] T-Acc:  59.1%  V-Acc:  60.0%  V-AUROC: 0.4583  LR: 1.00e-04
2026-06-29 14:34:04,567 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [021/500] T-Acc:  63.6%  V-Acc:  50.0%  V-AUROC: 0.3750  LR: 1.00e-04
2026-06-29 14:34:04,990 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [022/500] T-Acc:  72.7%  V-Acc:  40.0%  V-AUROC: 0.3750  LR: 2.00e-05
2026-06-29 14:34:05,402 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [023/500] T-Acc:  81.8%  V-Acc:  40.0%  V-AUROC: 0.3750  LR: 2.00e-05
2026-06-29 14:34:05,838 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [024/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.4167  LR: 2.00e-05
2026-06-29 14:34:06,221 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [025/500] T-Acc:  90.9%  V-Acc:  50.0%  V-AUROC: 0.4167  LR: 2.00e-05
2026-06-29 14:34:06,577 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [026/500] T-Acc:  77.3%  V-Acc:  40.0%  V-AUROC: 0.4167  LR: 2.00e-05
2026-06-29 14:34:06,919 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [027/500] T-Acc:  77.3%  V-Acc:  40.0%  V-AUROC: 0.4167  LR: 2.00e-05
2026-06-29 14:34:07,284 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [028/500] T-Acc:  86.4%  V-Acc:  40.0%  V-AUROC: 0.4167  LR: 2.00e-05
2026-06-29 14:34:07,626 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [029/500] T-Acc:  77.3%  V-Acc:  40.0%  V-AUROC: 0.4167  LR: 2.00e-05
2026-06-29 14:34:07,961 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [030/500] T-Acc:  90.9%  V-Acc:  30.0%  V-AUROC: 0.4583  LR: 2.00e-05
2026-06-29 14:34:08,342 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [031/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.4583  LR: 2.00e-05
2026-06-29 14:34:08,776 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [032/500] T-Acc:  81.8%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 2.00e-05
2026-06-29 14:34:09,230 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [033/500] T-Acc: 100.0%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 4.00e-06
2026-06-29 14:34:09,665 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [034/500] T-Acc:  81.8%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 4.00e-06
2026-06-29 14:34:10,139 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [035/500] T-Acc:  90.9%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 4.00e-06
2026-06-29 14:34:10,616 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [036/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 4.00e-06
2026-06-29 14:34:11,100 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [037/500] T-Acc:  86.4%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 4.00e-06
2026-06-29 14:34:11,586 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [038/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 4.00e-06
2026-06-29 14:34:12,067 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [039/500] T-Acc: 100.0%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 4.00e-06
2026-06-29 14:34:12,537 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [040/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 4.00e-06
2026-06-29 14:34:12,976 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [041/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 4.00e-06
2026-06-29 14:34:13,409 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [042/500] T-Acc: 100.0%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 4.00e-06
2026-06-29 14:34:13,872 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [043/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 4.00e-06
2026-06-29 14:34:14,308 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [044/500] T-Acc:  77.3%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 1.00e-06
2026-06-29 14:34:14,766 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [045/500] T-Acc:  90.9%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 1.00e-06
2026-06-29 14:34:15,195 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [046/500] T-Acc:  90.9%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 1.00e-06
2026-06-29 14:34:15,623 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [047/500] T-Acc:  81.8%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 1.00e-06
2026-06-29 14:34:16,085 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [048/500] T-Acc:  81.8%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 1.00e-06
2026-06-29 14:34:16,514 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [049/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 1.00e-06
2026-06-29 14:34:16,937 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [050/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.5000  LR: 1.00e-06
2026-06-29 14:34:16,938 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Early stop — best AUROC 0.5833 at epoch 10 (no improvement for 40 epochs)
2026-06-29 14:34:16,938 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Done. Best AUROC: 0.5833 (epoch 10)
2026-06-29 14:34:17,038 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | -> Fold 28 Result | Acc=0.300 Sens=0.000 Spec=0.500 AUROC=0.500 (Fixed Threshold: 0.5)
2026-06-29 14:34:17,055 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | === Fold 29/30 | train: 22 subj | test: 10 subj ===
2026-06-29 14:34:17,070 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Device: cuda | max_epochs=500 | batch=8 | es_patience=40 | lr=1e-04 | wd=1e-02
2026-06-29 14:34:17,072 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | CE weights — HC: 1.375  MCI: 0.786
2026-06-29 14:34:17,512 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [001/500] T-Acc:  22.7%  V-Acc:  50.0%  V-AUROC: 0.3750  LR: 2.00e-05
2026-06-29 14:34:17,615 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_28_best.pth
2026-06-29 14:34:18,007 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [002/500] T-Acc:  45.5%  V-Acc:  40.0%  V-AUROC: 0.4167  LR: 4.00e-05
2026-06-29 14:34:18,126 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_28_best.pth
